month,ratio_quantity.01J,ratio_quantity.01K,ratio_quantity.01T,ratio_quantity.01V,ratio_quantity.01W,ratio_quantity.01X,ratio_quantity.01Y,ratio_quantity.02A,ratio_quantity.02E,ratio_quantity.02G,ratio_quantity.02H,ratio_quantity.02M,ratio_quantity.02P,ratio_quantity.02T,ratio_quantity.02X
1554076800,9.421918896999188,20.133222153451158,6.475354031689013,19.094035619915868,12.404050681256145,1.881573331043921,17.812241266264646,4.67346948917941,6.116450335591873,6.829563844292941,13.106625884915594,5.230629342372577,41.10824388886137,10.014350051407856,7.885033478722512
1556668800,3.5413574785568107,25.375047889810435,19.404855958376586,31.009884241346022,13.779371950249708,1.880438798026671,9.033103327398688,3.960803760957483,3.9503188844055406,6.827547543233117,8.761310808195653,17.246770398971844,41.52424997809015,10.007347930119279,5.596535182785988
1559347200,8.202687386398402,19.138441258823423,10.349927211036782,17.48117182141547,3.803070501576165,1.8821315515691435,20.518816557408794,4.163414413711225,4.598082292766391,6.839319370344939,8.357760616360752,10.118358203092118,41.08091821346151,4.552500191480255,5.192292375329424
1561939200,5.867860939175872,23.35807201847743,16.81615714377119,33.83931754241949,10.682815206899175,1.881968153316437,7.908528665207878,1.96556172844583,0.9193563701349194,6.8441563108249746,10.317509576462278,8.403686403139892,47.54030642872631,10.011323582374443,4.969950760358849
1564617600,3.5327543468889187,15.855547703585913,10.321320120626641,19.45724728767386,8.173493338321931,3.756694532172298,21.324423012311584,4.718725641246872,3.669123322643069,17.514023260936604,15.30543347965558,10.000286707843586,43.596855303608955,9.081337539801039,6.3240459140106475
1567296000,5.85158916073458,17.154336447793327,10.317163127813787,19.30066895464391,5.997016230701491,1.8774575305442238,6.028349343572528,1.596095708458072,3.667930545969704,6.838813620545349,4.5342575766704805,8.467497663329102,39.13106799913431,2.724690861665767,4.9532974181744285
1569888000,3.4334082757466353,25.476293092107156,6.444732727481589,19.453560986097173,5.018747746748825,1.8771037893261686,18.737042697083798,2.4262515520544676,0.0,20.98615404186626,7.718466953425745,10.725533436283067,30.754256590309538,11.817185608259862,4.026261024122923
1572566400,8.16889445735346,11.583277295174375,10.316316857201187,22.282621832281077,8.464636917169848,1.878711996330072,16.955174219869882,0.9581481344434165,3.6709068084410874,12.131239027299113,1.217361593727229,7.913199373636822,15.862921432717593,14.557556916899978,6.100688620450873
1575158400,8.170349616514946,21.779786685905645,14.178914547297683,16.50167616666932,11.60679174881876,1.879209490151396,11.12107669779014,0.7664801799615897,0.0,6.8111445149528445,13.009180384129087,6.292462838366455,22.322292241114475,4.549832793230713,5.171458485220425
1577836800,5.753827439836182,18.657162162546065,7.737065278379963,16.10929146525018,4.427118704637814,1.880302267764661,17.793961592454288,0.7664947211761416,3.670738098803414,17.44897239922518,4.020034406946352,7.907100336241471,11.003048029369822,10.926593908286621,6.187092603589439
1580515200,5.752584309189347,12.95991885718182,14.19477656177297,21.370234643812925,3.04904649038811,1.8812748853384405,6.954016652758801,0.7672433383485847,3.674088861263731,6.822443692410203,8.28111326176078,4.434872932003264,17.409801915649275,7.29131229460226,4.565515694653675
1583020800,9.065284308234933,18.568387092192935,15.458610285772586,12.21886186112062,8.37404868633453,3.755271437788576,17.940971368596667,0.7655169579298667,0.0,17.42133566923616,12.409870923566215,15.859033952615947,13.599301729951732,5.457710326446634,8.25068675357883
1585699200,5.736904509568096,18.099397726239708,10.323067585678734,32.33592091231756,5.53375539563802,1.8777211938043066,13.924475460038323,0.7658789836135627,3.6637719147239767,6.811054758023522,10.73278962911387,9.883169200227519,12.779922730492284,7.2805806338361005,6.698404905525935
1588291200,5.741386241872718,15.42217251859736,11.626083208731103,22.314701961941058,5.072883240617012,1.8786935088762764,16.86071090047393,1.5323205946194831,3.6663561923329775,20.741094763639556,3.03576751198299,9.577614111240676,11.314366909883443,14.56622732001243,5.055099035604889
1590969600,5.739950760940192,14.009468022982544,10.329042717019714,15.713570801965034,6.283839766528854,1.8773871631019812,11.815883742585976,0.7660989142058073,0.0,15.701352213415813,4.853695782074342,10.70794977023624,11.956791796193803,15.474470473753446,4.835156180852633
1593561600,5.735302989688878,17.477140665676295,10.32580069378342,22.2955567067825,6.50663268914993,1.8760717793234047,15.991449315910417,0.7658585767211212,3.6641739248713474,6.8269728883887755,5.266943867630113,12.38451956778961,16.60575067836949,8.191360773749459,4.308102048776292
1596240000,5.738833186451982,12.417676830242966,9.042157114479341,22.71266882309825,4.844250405570037,1.8773000528660977,21.971613550654574,0.7660228776162575,3.6651421322096867,17.50562258177981,4.246838113752065,12.733742941396166,8.95398278631391,10.928390201067256,4.309714243620358
1598918400,5.732044746699379,14.227521681854682,11.604621699606762,15.689562283929968,5.859304870510769,1.874575616779007,6.7141965021895675,0.7641627302835426,0.0,12.162174739342746,1.2111396792085147,7.304208986986362,13.532539782950431,5.457936805317864,6.564218632526367
1601510400,4.806138227347924,18.183882379052683,10.316772755433774,32.33587354462358,5.0781037849227655,1.8725940309168925,14.530763571395852,0.7644373714018177,0.0,12.159255814362773,6.655635844386239,13.863411282062703,9.641900783566685,11.826143556148288,6.064840321536103
1604188800,5.737673607598328,11.838120467204728,9.04247493902361,15.739950935026808,4.6439279596993215,1.8759244115872056,16.138949333455493,0.766035979053291,3.6698477654581323,12.17103146069391,4.241433585806405,5.232547091590011,18.13793079173558,10.03060752339229,6.478771682686995
1606780800,2.406102586063331,15.074523793970203,14.208677271653269,21.778255790774626,4.825046267541468,3.7496039997184702,26.20939484886113,0.7658876973060004,3.6708647302226813,12.170736693101693,1.8172249024487377,15.726146981306231,8.945194206166917,10.031682597365128,7.315578504535245
1609459200,2.4077740115010204,14.641959030345047,14.22246571930385,20.98292056279644,2.878211752099716,1.8758303807010932,8.583266111856659,0.7666971218233656,0.0,12.187254862290093,2.4242092784461886,7.300042162450422,14.262057156702037,10.03999179440938,7.105175266275822
1612137600,2.4077793888684194,11.93365458408831,6.473207632778003,16.156086620262954,5.923526524977385,1.876124871286134,20.287654055242342,0.7672445227736765,3.675812467113022,12.190437783561356,2.9369673433838246,12.919519568016339,8.968057912279372,11.87072586642868,7.328900368007023
1614556800,2.4039802711675176,7.825090457508158,15.523943407200976,16.542903927868174,4.020992102867475,1.8737969388677427,8.577425513212596,0.7663544956811396,0.0,15.720670753664683,2.420026813498219,8.40633556213477,13.557699512202504,10.032685584501616,11.098877233471852
1617235200,2.4028404447739073,16.03032691027253,10.344840970453632,16.12520809791345,4.183309947996463,1.8729761660005715,21.110162423178227,1.5318623172952313,3.6712902933514555,6.829473596505844,6.280840720779899,9.708537830214297,16.625056020766095,17.334796350338664,6.847654724924949
1619827200,2.4007142941754824,8.856646810884348,10.342801370256254,16.114490074964426,4.606740174267412,1.8726309432524948,10.43184398363017,0.765598359245023,3.671859956335438,17.504465951267452,0.6045888856074915,8.6290471996987,9.137974343065972,8.210627644633309,6.885859087564382
1622505600,2.3976225622207097,12.087316679477327,10.335650554301095,21.73113533613545,5.348305485062438,1.0144306105073373,22.870831471148705,0.7646096296538958,0.0,12.167844345543765,7.148434396259644,12.480468651465364,11.366634429985409,10.020455602380107,6.07764655923078
1625097600,2.397185751177455,14.058419882804607,9.048450885545128,16.106688791145974,1.798947796231437,1.0147904961551353,5.155345125796927,0.7643623862024419,3.664257524570025,12.186492454105686,4.18011897743716,6.153942317255095,6.774804337398546,10.02926102572632,6.077143578800415
1627776000,2.398920127871042,9.80686534304358,9.05338940285955,16.086149110644538,2.87254182552423,1.014733637595165,23.646331186148604,0.7640357338254627,0.0,12.203888659504,5.386698442914292,11.744194800754405,12.84744345830203,11.861555182969314,8.80618870037139
1630454400,2.393112844599698,10.377349114415214,14.205207382075924,16.464102186428466,1.7949107844764682,1.013402879459489,11.104903137056624,0.7624811867538431,0.0,6.838809795388341,4.170700258804862,8.759239758352743,9.126585513177218,10.022161111760107,4.924680227847405
1633046400,4.779480336499065,9.783066909896036,10.330971437309257,11.227460267232036,7.089155738654328,1.0130336910182274,17.629028734061933,0.7619845930493365,3.6439910914541773,10.363871058065873,3.5635820829053095,6.12067188720126,10.652536100299374,2.734378080368385,4.824612217072842
1635724800,2.3908410768895365,11.638476457510237,10.342703746423407,15.65267044330688,0.5246053463549004,1.0141473716833622,14.90728360886372,0.7628534136054754,3.644499959579991,6.793907107633868,4.166971213906106,6.687044420761184,7.5955474678409605,10.037591419806951,2.882635640192358
1638316800,2.3914279067850015,10.743689450269112,15.519367861851952,30.891675017386355,6.87028642730488,1.014609626416678,18.054308361870202,0.763239830038494,3.6426162368243995,6.787646751846084,2.9624647073123023,12.039684480270415,10.662174060648123,15.531387892669274,5.4519310290042355
1640995200,2.396051187546365,9.928215997217972,10.368598508251747,9.648832134671618,5.636173788346001,1.0169929930130044,17.666018772727274,0.7646124403864183,0.0,6.797723262787362,5.329535110321338,8.751659986072193,10.68291846739827,10.068463950266302,7.102865970002537
1643673600,2.393557902531913,6.144738393139962,6.485635088479229,17.71187788009327,4.037556454530709,1.0171920237369754,12.152476190043647,0.7648756040517305,3.645838223511349,6.795754213227058,4.172246800877371,7.049883010799846,6.082107840919374,4.577371601208459,4.836857987425605
1646092800,4.7786100914467635,11.74712059143661,6.473951087233285,6.431725816136269,3.2243314610771345,1.0154521855468355,19.15450609551301,1.5275486845696085,3.6400277831216417,13.572051193028443,4.764800741619083,10.577037189222358,13.735280462394643,19.207432931929173,7.6015715452954575
1648771200,2.391440951312225,6.138268681613842,10.360151569141488,16.48295403379334,7.057261945959092,1.015858327219003,12.938066162836563,0.7637359358462915,0.0,3.5274235872193285,4.161514817615711,10.582198970088749,6.348705949686908,8.229264036589258,7.624630851015216
1651363200,2.390479969454888,9.352072619727547,7.668697885177146,16.077286889066194,5.201563861821312,2.0310607769548636,8.823728333522148,0.7629434972179739,3.634885960172031,3.2492185903098965,2.9573126452462564,4.063986859035782,9.956107706899925,10.05121904231576,7.597773232241693
1654041600,2.389994185841644,10.481903267678765,5.178155947601811,16.47478239581771,2.960052335633401,0.0,12.85507029363393,0.7620295907506562,0.0,6.764875791440335,4.1556502086025695,13.732613134612544,8.415292251005754,12.79068882682568,8.89737948234435
1656633600,2.3877383167694934,8.046941744012186,5.172942033040405,15.65464025511694,4.603499245899091,0.0,6.828150692686371,0.7604559392567716,3.6245374508222645,10.268886248757939,4.149405892149205,6.102945403476559,3.821828797576587,13.6916418995642,2.9939123312484424
1659312000,2.3872716596004553,11.02550880808537,9.639917436265751,31.251001056315825,5.3750070351446615,2.026460041570922,17.5028491824947,0.7593107011309347,0.0,10.259543526891752,3.54439193446755,10.52957817122024,8.394163691448266,11.847603043441222,10.103490357591612
1661990400,0.0,10.80051049727503,5.16534684595987,16.011190708661417,2.8462658159134677,1.013303744093782,14.595680535758728,0.7582275787293266,3.614149555555555,6.746239661572997,6.483699607951556,9.021710548555415,6.864146236236425,10.023523561077718,6.322690391804339
1664582400,2.383566101615354,8.41624307160332,5.156403170835424,15.595729527559056,6.107913867729872,1.0121547845066,12.469735938200033,0.7569972508591065,3.6076663543475265,6.718399438912938,1.7911241589530895,7.5682379972341085,8.379469185531903,11.83866643650744,5.395306079162739
1667260800,4.770207711479255,10.665360257346745,5.161255480473334,16.025197712070717,5.040846245197778,1.0135315547891612,13.493265564576312,0.7576577377584506,0.0,9.929449175824175,5.28035382302683,11.213954042368043,3.811241097800501,14.580600345051646,6.312355388656224
1669852800,2.385190609128125,14.839123378627914,16.764938291962096,16.817041125660428,3.3914483489119718,2.027587993060264,7.803623450401552,1.5136235435658516,3.6070895512459473,3.4878117201101175,2.933747926107882,7.215258419763014,8.375685179776374,13.666237056817826,14.974123961595671
1672531200,2.3915563900950585,13.144045335805174,9.045678702329772,16.053591405640834,5.692604834914422,1.0162402385630367,14.041274895000678,0.0,3.61239316277194,10.210687999451244,2.938250820248418,7.357555737802857,8.3952807229773,11.871211826545201,0.6157861148713981
