month,ratio_quantity.01K,ratio_quantity.01T,ratio_quantity.01V,ratio_quantity.01W,ratio_quantity.01X,ratio_quantity.01Y,ratio_quantity.02A,ratio_quantity.02G,ratio_quantity.02H,ratio_quantity.02M,ratio_quantity.02P,ratio_quantity.02Q,ratio_quantity.02T,ratio_quantity.02X,ratio_quantity.02Y
1561939200,1.6736956035831572,0.40781470343592024,0.2539883480908243,1.491332238931084,0.0,5.803770448001843,0.720148821028218,0.5141933012162793,1.938202130517597,2.1573557050742926,0.34333609772242224,0.22340118801870495,1.003001728701853,0.4588158406549642,1.4544301720623014
1564617600,2.440313297415835,0.9483307137928388,0.0,0.9496748745981114,0.0,4.326695386031527,1.6107833010809678,0.5609032997048328,0.6071762318805622,3.0727738423890827,0.3425477767517509,0.4459575632551677,1.3832134055298713,0.2943675032137341,1.3992535791651055
1567296000,1.5832142375313956,0.20327360388262716,0.0,1.2089818117314648,0.0,5.145745522267951,1.2428137645162352,1.401994361481873,1.8754939145628726,2.878166091127367,0.34228073705912954,0.2226705959507634,1.6443105324698686,0.19609572036691375,1.1560285991369486
1569888000,2.184111131448443,0.947385605064648,0.0,0.99060046569831,0.0,4.742863927469669,1.6122162104380289,0.5585846888105138,0.990203141096311,3.292236471062173,0.3422002619043099,0.2227229687683951,1.2412040525152688,0.19612727143908892,1.553724712699808
1572566400,1.2362153796348618,0.5413925181177912,0.0,1.1686105531936464,0.0,4.688585290550226,1.3086242368177612,0.5588018380644199,1.693558936712216,1.6766757452044063,0.22144387156986609,0.22286612690325458,0.8122733901677127,0.27769411402631383,1.0717753493371556
1575158400,2.277162042020888,0.6094344169796042,0.0,1.3860935062140212,0.0,5.11911440401759,0.9381655103778125,1.6756294919889212,1.6451196339334104,3.2767524085209114,0.22142081248885873,0.2227273872829456,1.9101624808713653,0.19605687267939598,1.0896246619970678
1577836800,1.659613392763295,0.947796296768599,0.0,0.9656322638794458,0.0,4.489928754277956,1.3092236346593433,0.0,1.1495175508510003,2.7420130921927197,0.3220648002063168,0.22260584186671142,1.3868259156705165,0.26128344138162324,1.6779297741554036
1580515200,1.9487554975964005,0.20339832620515136,0.0,1.2675405380635907,0.0,4.089411834829575,0.24032307262248315,0.8393130868570328,1.5971784344606204,2.1518470939130245,0.22158653208352447,0.22256308156593174,1.0043416467834152,0.2778352753097428,1.1950382942680757
1583020800,1.567309708975021,0.7438860480240759,0.0,0.9635354454332082,0.0,5.1616870849317324,0.719245565291729,1.9524814295725297,1.417510458554693,2.9156674965946894,0.3214249937485318,0.22194804650851094,1.0746584038285782,0.08142719723651294,1.5895209220077566
1585699200,2.096569133221217,0.5417467611206843,0.0,1.3156412717759578,0.0,4.308622085507074,0.6755839209111977,0.27930413139121135,1.5445507229848565,2.5308683626468,0.20086110048444955,0.22200910986259853,0.7642644629587118,0.17931623012850442,1.2617361902467297
1588291200,1.5864037234557222,0.5423341512351595,0.0,0.9302829506218465,0.0,3.5803679064795384,1.3086524041307637,1.1187824254926921,1.179606693655923,1.9985405589372485,0.20097413057898228,0.22208167539267015,1.457758728614725,0.1793474433851835,1.2622223887209423
1590969600,1.3150348811704353,0.20350765200166146,0.0,0.7454309203980884,0.0,4.923402171569594,0.8067130048531711,0.8393141837864436,1.7516423095747848,2.886493073585822,0.20090310106907278,0.22195416356036554,1.4574969816012826,0.1957511555293308,1.538397273174595
1593561600,1.9211772941253624,0.20344374668600224,0.0,1.8005485347985342,0.0,3.0434230622812777,1.3951325868938604,1.1197188620859415,1.0502932350681773,2.3236454914830436,0.2008217745236254,0.4437503663693841,1.8635336330546342,0.2934101637239756,1.0890136513211484
1596240000,1.5765690936700771,0.20360402654556364,0.0,0.5528600736022823,0.0,4.6059098303189705,1.0036716355359065,0.8408104115371087,1.6720302154863362,2.100677180014605,0.20093372124738615,0.22191500221740626,0.9565287190687412,0.43988499149790367,1.557425173103354
1598918400,1.4096333159021222,0.5413331801235892,0.0,1.2704288660704146,0.0,3.6683624512157156,0.5654176396475517,1.1202357133430116,0.9856591215709791,2.686807647740441,0.10033307449004714,0.0,1.7191595359478298,0.45565192975134317,1.130985109901557
1601510400,1.8102995441533836,0.2032659500405577,0.0,1.0695565593446492,0.0,3.887898758532227,1.1970182881502807,0.8400297427864943,1.5881746968816115,1.9469503696116857,0.10027616086408203,0.22129209116513865,1.313260718726909,0.27662448474729207,1.562250524910888
1604188800,1.9174817835625781,0.5423362576459919,0.0,0.7708517208856307,0.0,3.5777577076366303,0.9376216449327446,0.2803173319503169,1.145153026232641,2.2455074762246583,0.10041526472558542,0.0,0.6462067986370276,0.2771632968732737,1.4017159161976236
1606780800,1.4632074925089107,0.20359760653413628,0.2115011760953634,1.0211776389839111,0.0,5.409256562638894,1.308186735779387,1.9618467003112425,1.033274128776649,1.94830399341659,0.10036824440652184,0.6641316140877984,1.460169571764791,0.37488278325334773,1.729131527870048
1609459200,1.555821481647765,0.5428261855340891,0.0,1.121272907770127,0.0,4.019041464185443,1.156507448093403,0.0,1.4952594725828712,1.97781899587819,0.10050349989210716,0.22135775808159555,1.1254748422001806,0.17943251787961567,1.505478583432122
1612137600,1.301349867587533,0.7475904730865335,0.0,0.6368091859537865,0.0,2.7534594017779037,0.7208683041858212,1.122947455421517,0.8913802216615336,1.9774491098383946,0.10062472539959096,0.2214096174681224,1.1500998832591875,0.17954936788118192,1.229847312577573
1614556800,1.2248255574111429,0.203906526644125,0.0,0.9532471169323717,0.0,4.726963942351716,1.3089839690799987,1.6808022343817246,1.603278660102292,1.9141543860816337,0.10051953462301735,0.22103615982944422,1.101662678509466,0.17936201425248136,1.297560748394158
1617235200,1.6346083564286569,0.5428890846306544,0.0,0.9698628025281331,0.0,3.3098961534240567,0.6756296035039945,0.2800592006595392,1.0479014078198945,1.4735523770996004,0.0,0.2209212845928685,1.532227176106067,0.1793842587339893,1.6272301287100999
1619827200,1.150490797371409,0.4075570142703131,0.0,0.5351422408236037,0.0,3.9185541050321233,0.763307162116754,0.2802877098158271,1.507598881938292,2.1213254353316495,0.1005437438997632,0.22072744940078232,1.0053036264112214,0.17942494481236196,1.229157550765345
1622505600,1.7259357758988811,0.5424068404199676,0.0,0.8677698560265331,0.0,3.2643613963414344,0.8699316964505085,2.241514760487715,1.1247364735400778,1.3235982497483048,0.1004200346311181,0.2201188384658733,1.2197246596474816,0.17932469308412124,1.7124652595892
1625097600,1.5909949086314206,0.5426943005181346,0.0,0.7014390715424499,0.0,4.181290690616685,0.920402823937242,0.2806731165992115,1.648322614645301,1.7943462069727611,0.20091820355255752,0.2200129865832878,1.2437255289786344,0.3421749752777616,1.4028174669022306
1627776000,1.6998573938998658,0.20385669138823057,0.0,0.8681624673923949,0.0,4.015954129569606,0.9207777986460994,0.2810736969718266,0.792417751074493,1.4988382763298662,0.0,0.4396989593657087,0.9341765819057938,0.37507596106192526,1.403137346717785
1630454400,1.1377931460837405,0.20354545975584132,0.0,0.6334349464268378,0.0,4.317916706523275,0.5345759117031647,1.1216591794475836,1.54963672235973,1.9345015337000995,0.1003909184601852,0.21935354818487024,1.5541917004394206,0.5699399500399007,1.609249933351973
1633046400,1.1658552064271746,0.5421611565245646,0.0,1.0319351112418962,0.0,3.224370355191257,0.912594427724355,1.1179469567043505,1.436891615056203,1.4628665464183979,0.100343089694851,0.21906668534834461,1.1721092204194696,0.2765798676921947,1.1416580774170477
1635724800,1.5387373012164214,0.20377650185122642,0.0,0.782976554919085,0.0,4.203132532314683,0.6100973626032973,0.8356937740682011,0.8690861802417189,1.8140877428144504,0.10039081396621277,0.2191253819607456,1.4369192537085183,0.3746177127885611,1.4546482591788163
1638316800,1.1005305269350318,0.5429624628163398,0.0,0.6164042568495184,0.0,3.927579664470125,1.2026358305604492,0.8349235907560906,1.358281879035462,1.9299619181404637,0.10043379365755951,0.21907336097946287,0.6473842297809916,0.1791257481736771,1.628601986944423
1640995200,1.4042552848608565,0.5441352382529603,0.0,0.783812308836256,0.0,3.0852279545454553,0.6543214445848451,0.8360548433357957,0.69598676143936,1.7865080139716731,0.10062910585662026,0.21926079918487418,0.8171004570318123,0.17937477294305493,1.4228865661166963
1643673600,0.9069290182813702,0.0,0.0,1.1162019824585476,0.0,3.600902257687993,0.9599916879222252,1.1145963029529489,1.2021799027312794,2.0802049229757142,0.10068259282719515,0.21915549828883765,1.2730287908214648,0.1793708836548112,0.9373418177920266
1646092800,1.4341683276083854,0.5435927076437339,0.0,0.3831496630250711,0.0,3.8561130325063777,0.7364549975764636,1.1128933869161801,0.773518402975939,1.7548726208868877,0.0,0.2186448847102798,1.248886935328663,0.17906784104974977,1.7164110915550126
1648771200,1.4350795046509657,0.5436919366743871,0.0,0.6991805634795186,0.0,3.8281217896698214,0.686098062362615,0.833877878207517,1.1990877536069195,1.931328037690368,0.10049469645338262,0.21858199359546612,0.7678788205536013,0.09772490898843886,1.1444160894318969
1651363200,0.9365181040381365,0.0,0.0,0.9483152536455511,0.0,3.5181388467202885,0.2188755572186249,0.27778083805366455,0.9461833934250505,1.578775426396912,0.10043333433703194,0.21835234525874767,1.6070367742485958,0.09769625597426608,1.5071896775449298
1654041600,1.4319823353462384,0.5434904345945121,0.0,0.7815786669989564,0.0,2.9055524948236884,0.6958917037025001,1.3868345846451924,1.1346030945173227,1.4317526495193387,0.10032499906004436,0.21796100405969468,0.38362899170228826,0.09754524164360226,1.0565085526209121
1656633600,1.1748415662820548,0.6115169589602066,0.0,0.36524257171732893,0.0,4.353202842301195,0.4344641162298314,1.1077004363416427,0.7550600268226902,2.070823783996459,0.10023756816789503,0.21751084687153388,1.1738253840733541,0.09742497735796297,1.7986451529289789
1659312000,0.9941831347749985,0.3387717134993929,0.0,0.7624642574272803,0.0,3.776391750710677,0.5598019749824746,0.2767266948237591,1.4925896448362574,1.4560336960911662,0.10007313218228983,0.21702745391780107,0.8135158292121935,0.09724094184204296,2.20955270107577
1661990400,1.281864025608209,0.0,0.0,0.8434830526612919,0.0,3.9819252924274307,0.7841344628928375,0.8298300094966762,0.8631981212262032,1.6293731496273358,0.10001733225788302,0.2166626303342571,0.6939601346475364,0.19430360212592437,1.3447111498764348
1664582400,1.0996967608156438,0.5412076592557804,0.0,0.44655743961277716,0.0,3.2703186843522447,0.4759820092985648,1.1018031376126263,0.6112622831796495,1.4807772804982957,0.0,0.0,1.0275744056959926,0.0,1.3424825286562314
1667260800,1.349998510984998,0.0,0.0,0.7774914342944493,0.0,3.823679549514915,0.432865670314748,0.8254464285714285,0.877785281009061,2.466577271367578,0.0999598932485719,0.21617583878472474,0.9570869126840088,0.1939859655280931,1.7722789144157802
1669852800,0.8238366532522857,0.7446943771483655,0.0,1.3711472134985967,0.0,3.5413467439789943,0.691178106857655,0.2748733737553922,0.7042181353438115,1.4499003047902597,0.09985283875171312,0.2157748233980402,0.7890884325699974,0.09689071210050906,1.4780131921362503
1672531200,1.262327069464341,0.20368279876726408,0.0,0.5130729385975775,0.0,4.2354366165379576,0.5682532266589203,1.3767246287340946,0.7052622451370987,1.9172325264364192,0.0,0.0,1.1030024332426656,0.09705681323728485,1.326064578859423
