month,ratio_quantity.03F,ratio_quantity.03H,ratio_quantity.03K,ratio_quantity.03L,ratio_quantity.03N,ratio_quantity.03Q,ratio_quantity.03R,ratio_quantity.03W,ratio_quantity.04C,ratio_quantity.04V,ratio_quantity.04Y,ratio_quantity.05D,ratio_quantity.05G,ratio_quantity.05Q,ratio_quantity.05V
1585699200,0.1926531750326676,1.2871727186278312,1.6667349084543481,1.4419697529979094,0.6377764817498326,0.32038734182078654,0.20794796561724463,1.31646777545557,0.4137242159669662,1.467304822343876,2.59700888984452,0.0,3.066376214738754,2.8203386101122505,0.6488802888202068
1588291200,0.45527765581309365,1.2476354509159227,0.8917091597925089,1.3632274950429608,0.5399529854025289,0.40828228124261556,0.2913482199614405,1.0211168952426257,0.47703373328064846,1.0712457125194432,1.5358290976277578,0.0,1.1938078161088432,2.643428788210268,0.6041833436627414
1590969600,0.1926628031766473,1.1312442233953228,0.8914484236268698,1.2422116637521763,0.3973381229300858,0.6564143621336926,0.36041379833444925,1.2528889058500265,0.33921369768901843,1.1638022806103239,1.3380528623250223,0.0,2.0229567710894307,2.7699152084884586,0.26938571466659555
1593561600,0.4550127596919185,0.9752568151400594,1.1821074673520038,1.2624933612858138,0.32874593769169524,0.2480910346649351,0.29090848028184835,1.2069364049889952,0.604019135235464,1.1113848487040505,1.493692029415253,0.0,1.6576968504841694,2.5904027036079125,0.8727331525974679
1596240000,0.28038000052828294,0.7782990238376155,0.8908039593071213,1.4837413106273716,0.30318154199959485,0.1607690549620003,0.29081888777228165,1.0354590121617107,0.18923182304673566,1.2319065432222005,1.2973993808049538,0.0,2.489163302094158,2.0981438745908956,0.3591048125066581
1598918400,0.4547483448517132,0.7770265512688865,1.413586868131868,1.2615882754949082,0.26845033015167363,0.6422671972242113,0.20720949583689818,0.96361025220182,0.5437247038896905,0.8071406325256852,1.3747342268957348,0.0,1.6585772961635936,1.6744611398482554,0.7364659229910121
1601510400,0.454335909539219,0.7770865277370126,0.8885677867393361,0.9604196216154979,0.3008113078609956,0.5105814046277926,0.15203325995555603,1.0323108693550798,0.48020883861690017,1.1460144033177295,1.686643125758787,0.0,1.7002398338765348,2.3126104878128033,0.17892040244015892
1604188800,0.28018106621284683,0.9344103419124555,1.3147864131032205,1.8261580335151635,0.4384851199927414,0.2473771197005773,0.221459910727322,1.0266362138158953,0.12625201942454425,1.093793890688791,1.2962520618061049,0.0,1.9237276324174637,2.3409785190683863,0.46831031573633075
1606780800,0.4552473143822419,0.6232220244703284,1.415318559861128,1.344353004299954,0.2235304105230244,0.4791802359454365,0.23531190049211775,1.2187323313547185,0.40330162469189756,1.1461237166019187,2.0808602349390464,0.09085413226820865,2.0455517722425154,1.6249878044256487,0.4231642821576763
1609459200,0.45553583385835333,1.091579163802776,0.8904412693357349,1.365893416572506,0.4048503484436399,0.33450517334325774,0.15224868317538387,1.3577471641686432,0.1386558823529412,1.1465822828723855,2.082716472233112,0.0,1.4888441841772877,1.625985192671439,0.0
1612137600,0.6568556697628055,0.15604663729809104,0.8905740534429488,1.125503601200148,0.2675722751759273,0.15989215469129825,0.15226114823791584,0.8920270829930703,0.4161477219635865,0.9102335818527919,0.9041340348647311,0.18186445667652537,1.8828763526160155,2.340742616229239,0.42420994225491565
1614556800,0.28038079339104727,0.6229397680860054,1.5296817459011898,1.4653551433644363,0.4313184391318975,0.3341304056584946,0.1379052619267307,0.7199611967256093,0.25178704085844006,0.9766380318542671,1.6867764353130585,0.09081802502258603,2.2236075273764606,1.8948047244094486,0.0
1617235200,0.2803702287686179,0.4674811573631452,0.7141127521337555,1.1241262077294687,0.31144831414761526,0.15994348922575313,0.15179740199068248,1.1056737687658873,0.20162714298919887,1.0667105865469073,1.2956288207672544,0.0,1.4935145936836673,2.104534398904196,0.42340525017244124
1619827200,0.19275707260516273,0.6231963580080437,1.238067307376556,1.2443747854720748,0.2597833758565744,0.24702099009900988,0.1517672113032629,0.996714396869085,0.4536714555595325,0.8170867218726503,1.2955721359989962,0.0,1.7887232239493378,2.1154212061402498,0.0
1622505600,0.5420732542143055,0.31112061190306073,0.7130309827715438,1.0223441776303386,0.4071063934525099,0.3917472451865846,0.1515372714267944,1.2876184882236914,0.13852670397889164,0.9541866179513354,1.293397396201934,0.0,1.3970895573981295,2.209939829972339,0.4226398527308364
1625097600,0.28002054961169454,0.6221488516805173,0.7132498620045142,1.1021439809099396,0.2689771754426875,0.3343523283527488,0.1515258851355198,0.9570940549747547,0.41586908817172724,1.1652616142598056,1.4904888741526674,0.0,2.2099777260255022,2.013884826704926,0.0
1627776000,0.28009839007029286,0.31122129729224146,0.713083285562198,1.2224292397836767,0.3216163534945051,0.3201879467115473,0.15153646843436303,1.0407559404622742,0.20190851376320645,0.9231884079472819,1.6863489656187878,0.0,0.9585116354159456,1.8170001105695253,0.4228671536707104
1630454400,0.1924580933974915,0.46584057513958005,0.7114263982639608,1.2204819159372025,0.17365238957472418,0.1749287559803374,0.15124704830700708,0.9927380604887069,0.6054025271571022,0.9750440351688114,1.292678898677441,0.0,1.6440578427440724,2.0333588302704797,0.0
1633046400,0.2795087442731169,0.6209893216814263,0.637889959274464,1.2589096773224597,0.22358948400055628,0.3202991828522153,0.15109612280996218,1.3133008229110443,0.3529650275761423,1.07327380469593,0.8221561338289961,0.0,1.4179293713424774,1.6632808277104667,0.4216437478957202
1635724800,0.19198679273108626,0.15528410251621155,0.959019449653308,0.6595950094960701,0.22308297451488995,0.24643501480771732,0.15121340975395664,0.9754267482129306,0.2637736450133092,1.2297975788993127,0.6269618464437117,0.0,1.6130577905477044,2.03144159091118,0.4215493162066283
1638316800,0.10451891672980952,0.7763882813365762,0.9449757211446759,1.7003528877581267,0.30869418142415744,0.15892984606706223,0.1511640537759473,1.2816293469652245,0.3514855278961871,0.7193192983487822,0.6270788219371543,0.0,0.9532682103563876,1.934724713319612,0.0
1640995200,0.2786783652434848,0.31111626713925933,0.4225929637840223,1.2019308011433114,0.21535758217561574,0.3332403293788345,0.15145770595272476,0.9733203956465115,0.3885734614183433,1.1534645918094906,0.6284987090177502,0.0,1.9344391218845833,1.7656723674846773,0.4222555663117135
1643673600,0.19171067689568944,0.46654815298051044,0.4225834367448239,0.8816886977776445,0.22417001421869018,0.4925897675679338,0.1514804565002848,0.9670076217167659,0.13792863292071603,0.9629038022339012,1.0210860184225423,0.0,0.9558910353112721,1.790035685126916,0.0
1646092800,0.19133290550401333,0.46598963459018766,0.42198295890440773,1.020934454373707,0.17251148500602345,0.08685075731091618,0.15120366150399753,1.207085983503314,0.4753696391369656,1.1337516085312092,0.6278707481492916,0.0,2.007437998715949,1.9338853211219442,0.42137622278321246
1648771200,0.19133496773521386,0.4661533176114362,0.6698791726509118,1.1204534935102868,0.22432206950266143,0.26084259640827656,0.15120883956857303,1.0995120621816963,0.2000661371016264,1.0846654089771661,0.8238388521133487,0.0,1.543849134827493,1.7367236002802415,0.0
1651363200,0.10448307428679399,0.31071438552364977,0.9457223168561462,1.3400014976393462,0.26745184397415295,0.2315449455718682,0.21973327708004262,0.9773178083123981,0.3250948977942676,0.7174790507057187,0.5880145611096417,0.0,1.3479654359059081,2.0537532610188105,0.4208375502917412
1654041600,0.10452729216368781,0.7762726283509747,0.5965077879755615,0.8588888556402564,0.22419420232733953,0.5074515529383031,0.15093756985716378,1.3684220761024333,0.2624466842532752,0.8468033090836348,0.47089430834624174,0.0,1.372832771867341,2.026216926501305,0.0
1656633600,0.10443300950631039,0.0,0.5962795379484079,0.977494963991135,0.3101959992570279,0.335269454538505,0.15073163092673927,0.5891483997874674,0.3248402317260498,0.5858381405645794,0.8222022804983637,0.0,0.8335950500505097,1.5117319116874806,0.4198958899801477
1659312000,0.10439330353069975,0.4646047241349256,0.5959896833731452,1.1963898315219832,0.17234760074944758,0.40814039267544994,0.08219653297826764,0.8513322227241931,0.06244668664184995,0.7711654102320135,0.3908302298985396,0.0,1.4950969961734404,2.531673145537335,0.0
1661990400,0.10441415872684855,0.1548692389018624,1.2930127887811222,1.1158655396929695,0.31903469723566497,0.2625704122418536,0.3008050893063064,0.8198436217936969,0.32466357623646475,0.40312796404980944,0.4693972109102627,0.0,1.103506595542323,1.3620452235888134,0.4187448688786048
1664582400,0.1040885459848034,0.46431072057464673,0.5953998542226476,0.9940290315484112,0.1278324877238625,0.4072054703335616,0.1501364956140126,1.0894074625225114,0.3238714420631357,0.6856042526336232,0.39003097040605644,0.0,1.9287591805710729,2.1373968346529875,0.0
1667260800,0.103894975333692,0.15488410451792012,1.118843336143366,1.113605408224076,0.2206396018374774,0.4353878489308918,0.08200167311352613,0.5498407958515558,0.07440055428795585,0.465135577661355,0.8590837131382003,0.0,1.4913946053396971,1.4822772480029134,0.4185365423551695
1669852800,0.0,0.4640845479019681,0.5960063089766947,0.9732693102100816,0.2203300589016464,0.4478982748670317,0.15008631180651433,0.8955071952794905,0.30736799149723004,0.4127536049702053,0.2343873222956766,0.0,1.3929667351768524,1.578078427804568,0.4182019435978097
1672531200,0.0,0.46505575410178474,0.7719933858404768,0.975138073445697,0.2632819140063387,0.2605987183267374,0.2185879430884337,0.4602833898534425,0.19695591227569445,0.4134812980234861,0.625273004991632,0.0,1.1263770324505642,1.5807911500320544,0.4189125329436631
