month,ratio_quantity.11N,ratio_quantity.11X,ratio_quantity.12F,ratio_quantity.13T,ratio_quantity.14L,ratio_quantity.14Y,ratio_quantity.15A,ratio_quantity.15C,ratio_quantity.15E,ratio_quantity.15F,ratio_quantity.15M,ratio_quantity.15N,ratio_quantity.16C,ratio_quantity.18C,ratio_quantity.26A
1548979200,0.8417186952431096,0.7492778091902029,0.07858138838042061,0.38016945609452457,0.8506097603798503,0.3666914754580938,1.261415941425863,0.4509451498426184,1.1557758300917491,1.2804655614109661,0.24827674925479562,1.2264067308719153,0.556395019727294,1.5784411220390506,0.18749307027094342
1551398400,0.7958680672964782,0.3836838568267819,0.07860203061645195,0.4004783093372098,0.9381809261897328,0.32427478332967197,1.1073772403533346,0.4226501879090799,1.3256354117805285,1.2360027264124867,0.3800331768485852,1.0379072513656866,0.826975924355568,1.0934775278222784,0.23758144572470682
1554076800,1.3620825433486152,0.9135996375937883,0.07858564142103075,0.11077179431628727,1.0621871946821044,0.5868993013701781,1.1062142903801764,0.3468654956823086,0.8697044659297767,1.4726654433260473,0.1606776444971162,1.226160607959254,0.654065367703966,1.3282007326154168,0.16257100836213798
1556668800,1.3149224796187104,0.47430736974020354,0.07853540085388995,0.7492593772502952,0.9446124283401692,0.3702275129656406,1.374720146579952,0.4602010455304403,1.469300057928771,1.2920739210243353,0.32103161452627754,1.3150319952473908,0.9161229043788967,1.2606572195606938,0.2374022028355589
1559347200,0.9313279929207687,0.4380036199593272,0.15714056210614927,0.18021538548571106,0.6336046831349115,0.5294646587912832,1.1252635253623786,0.16548977454868785,1.0703958969053258,1.3050048234026765,0.04861624492655542,1.0757519351286546,0.6989120882545418,1.3406093562274732,0.249903914335717
1561939200,1.259877170253144,0.47408903778751443,0.07854178083612029,0.20576858942279547,1.0727195107319734,0.44960926819372543,1.1358081723520415,0.3825450572924889,1.04291290872321,1.0952185409879078,0.42777226638966215,1.101436132908447,0.9522922657605043,1.3461379632859807,0.1748450393950073
1564617600,0.9930146941259598,0.7919272897160948,0.07839176240390508,0.3305018414901237,0.9621034808320481,0.5505693290295997,1.1433469498021893,0.45928715602765047,1.2935874494095936,1.3283473531413832,0.13587281304748183,0.9968811531802734,0.8587988944615529,1.4687404088238818,0.19952707610134285
1567296000,1.2377303398187474,0.6912049724828265,0.07831824647422912,0.18061913589588374,0.7737016157569333,0.29839948686725065,1.2089230028141875,0.47469071125549794,0.9871853816124941,1.1132334235865158,0.31514318934658475,1.116413317941846,0.712061491978262,1.0977028649447378,0.1495706756397969
1569888000,1.108359627127998,0.5814978843634918,0.07832110571932967,0.23899854151063452,0.9502341636571379,0.5085645751065556,1.1681023815546963,0.3302962370129208,1.3628056113398528,1.4406215477820041,0.11147387074192071,1.0556421827835683,0.7865680788740044,1.4214227491617335,0.2489652449028521
1572566400,1.362847865847393,0.5366857823928383,0.0,0.7234695338492017,1.0057677806161411,0.4573431823260019,0.7842515644803908,0.34412483386354903,0.889385697714747,1.2869112319042784,0.23746608393461077,0.9822978635685777,0.5661459730429116,1.1703261520197137,0.22395889457815202
1575158400,1.3986631222912234,0.4727787101209038,0.0,0.17858963675972178,0.983144228055321,0.2894787228243188,1.17714205303987,0.38016994421516154,1.0744489757786269,0.7183769917247733,0.15996129628665406,1.0838213690140532,0.6822669647513034,1.4743417334475124,0.17414273232105668
1577836800,1.3172370069414963,0.8367687751607985,0.0,0.17882939866203096,1.0650760590586745,0.7043339040734673,0.9175545528235608,0.29281774042031017,1.1493205203250765,1.6598228975647022,0.29081281881290644,1.01409205450323,0.7946808264154569,1.2164728372553244,0.26132490817231235
1580515200,1.2630082385168622,0.5640774470301235,0.0,0.4476709133724433,0.9573852082186479,0.26590006144123585,0.9365561670758135,0.4302377110916734,1.1353626121489215,0.8615004931538643,0.16014576495321384,1.1468868273629444,0.5626816173386748,1.3496381614190005,0.12445868993962315
1583020800,1.477064086896328,0.8538467995011855,0.0,0.059579073996467787,0.8590704460872689,0.30698530314671935,1.0010846078293811,0.4796845994161284,1.1588163177433046,1.0018780836718288,0.5280178230240535,1.0089692863204054,0.8714430727681414,0.8447112810897888,0.1489960707619123
1585699200,1.4684225664850468,0.6901644914294913,0.0,0.1193232982749162,1.111041274307704,0.2652162715145055,1.0684121746167332,0.377694399946121,0.9685650903253167,1.6482069510620794,0.1258597358983017,1.2674601350945058,0.6586206186207035,1.4591696844380104,0.23613655065634215
1588291200,1.1778701886534633,0.5176944433977455,0.0,0.33863273252704557,0.6673013579933148,0.4001095377664118,0.8298239775497174,0.14822570752650485,1.2002156895467704,0.7661611929620606,0.20831705599859734,0.7148736842274117,0.5992243894036221,0.9247750014009881,0.15413433625132206
1590969600,1.2589694311658985,0.7263514890570707,0.0,0.0,0.9001393519820385,0.3904643581164024,1.220476903097694,0.34198669335187687,0.9838116104943964,1.0943360618513804,0.10656624811395543,1.3482010007677845,0.5465434572912297,1.148145753322337,0.1789061497837673
1593561600,1.5207100185706106,0.47180400669723127,0.0,0.3889522185006383,0.8447733674166279,0.376439891854575,1.2392029335984776,0.2041491512753748,1.0853833181995063,1.1774063724689283,0.12092697890988771,0.7444299018636518,0.5613851086177004,0.996655672921771,0.12917467911165428
1596240000,1.3579357358484128,0.5629206038957818,0.0,0.12003907735999005,0.8864620243264778,0.399633546638086,0.7914418404899155,0.37838098744182763,1.0653338014235019,0.9495969135297891,0.13077017076981476,1.3146644950042936,0.4343966213164727,0.9443512339754956,0.1666023798369718
1598918400,1.101882207823848,0.5256446774303891,0.0,0.16991416422265282,0.8479155625159557,0.21813685936873717,0.6672849339067588,0.3523792934637009,0.8792302062674696,1.1060371807353913,0.1691058158776726,0.9306634042768148,0.5608557070178359,1.0284645030627833,0.2034583638181012
1601510400,1.0998070233038408,0.5162293901784221,0.0,0.31953380933172987,0.8887144423717602,0.6269351591099863,1.27655740800351,0.18884070914975062,1.327730511736475,1.042553025517868,0.14016814490874827,1.1096698821538862,0.6649298100626734,1.0809043806110838,0.20299393539375996
1604188800,1.028959251784764,0.45319121310175886,0.0,0.16941186292811514,0.6594606453184478,0.19518997005725897,0.9159274968996566,0.3929469771646466,1.023834752592448,0.8594130889783942,0.09668484010683538,1.0437127352213647,0.5614641636492841,0.8517367135968039,0.15360802176889035
1606780800,1.5139553605526466,0.7702005651405595,0.0,0.31858493521500886,0.8705207366576424,0.42289965623227793,1.0292831439529975,0.3365077297929085,0.9336211561529262,1.1101676057970502,0.13055125340348755,0.88975531898755,0.4712374055903744,1.1413637516693897,0.16599576279095823
1609459200,1.0634788434043903,0.3169774464310085,0.0,0.16953459397996823,0.6220571095398623,0.2648408891810939,0.8097686072852565,0.21400789226757347,1.0860943274699366,0.8319836468285635,0.07250170939003682,1.0217892138278697,0.4416681625596537,0.8383481596293035,0.19078336302666804
1612137600,1.1432468787988581,0.6069685501138796,0.0,0.3394665182426394,0.7868693821553604,0.37671654684814027,1.2300498510209685,0.40299315862619683,0.937933481270075,0.8778246369267433,0.1064455481764459,0.8943043046954376,0.5543790148685789,1.24709161026619,0.128800431813224
1614556800,1.2036826833817216,0.4067162918382431,0.0,0.1993432696786213,0.605336797138296,0.4333960908658688,0.933764278064121,0.32620648316915696,1.0328668988370864,1.1564586444546487,0.1448449117010544,0.989768940226655,0.39673362159846215,0.8102295789254311,0.2451367838682488
1617235200,1.2204774163706835,0.4245296314110462,0.0,0.28983797544456236,0.49159856583228206,0.38534436510898656,1.1153998073649716,0.21411782591805717,0.9770959915231548,0.6596260104289408,0.15461463090969413,0.6936466093919955,0.6061486266810227,1.1781856103203816,0.1855729373742415
1619827200,1.1937129006894274,0.7038439655640651,0.0,0.04995701127819549,0.8888546406495609,0.13898251364214861,0.9054370143314243,0.4279587671148863,1.0035702667649318,0.8378122935892223,0.07238388647969377,0.913245567369542,0.23935906234705745,0.7368246809647897,0.12861939423492094
1622505600,1.0303578713146677,0.37845868161722424,0.0,0.4396697626418989,0.36975949770732275,0.4118927469511985,0.9666907617718855,0.2900408841080629,0.7866041920837654,0.9197825910250453,0.13020730202511424,0.7559931761821105,0.5155986306088447,1.1172543058774644,0.19528884809494446
1625097600,1.1731007789760592,0.49523045067527655,0.0,0.05002896604389671,0.6397667249633439,0.2545071174346285,1.1012036595280854,0.3510122236954429,1.2899486709287644,0.5991011172189706,0.17847565203912638,1.0984657285627863,0.43363552842113545,0.946392207378388,0.16567039311160478
1627776000,1.0746295415228553,0.540492370756059,0.0,0.29089635885970644,0.5810268899722906,0.29592047557702245,0.8067009310614885,0.335919747714113,0.7671950389502055,1.1094576971974777,0.07232462039998508,0.6802845164386657,0.39632792790769183,0.8731078234265193,0.17794685034983726
1630454400,1.036807143828841,0.601609930850058,0.0,0.20021538050241652,0.686310179075095,0.31858477507450106,1.0049560528789994,0.22848494686595552,1.0388416326944572,0.7437354439146714,0.13004959309045785,1.0505411123587658,0.38814226387563827,0.7403041295123834,0.14072196040595958
1633046400,1.061851669776245,0.3137653387038827,0.07833374593294663,0.16955052704972112,0.5912577022301043,0.09265551393628432,0.8769367262747908,0.5266623551038679,0.8617570632921789,0.6306621078117163,0.16826716888149565,0.8157926258463821,0.32830301959348873,1.066378778706356,0.20687867247562033
1635724800,1.0445819207334448,0.5562547037481623,0.0,0.049618082429889465,0.3948522227171751,0.43499186715249655,0.8486821181268499,0.06075980592450973,0.8611571121592686,0.8248545741826139,0.12998264711520724,0.7641745107782586,0.5890124764001637,1.0016371987296022,0.23897470409736973
1638316800,1.454674210001759,0.47579279370376,0.0,0.5551612369185668,0.6436241393557486,0.30013874369602933,0.8091154634077423,0.4240598650288142,0.9057030216838972,0.7987546476999392,0.12026454247199658,0.8729978696718159,0.4396834676460633,1.1061611229970836,0.147731934061278
1640995200,0.9572713294116075,0.7191060607846343,0.0,0.04957836552307162,0.7851368343727946,0.34209476814573736,1.0287437571287288,0.1615916859777725,0.811355645874912,1.1006619172053362,0.08201436802369687,0.8157011453522477,0.2685774664422964,0.7736065922029185,0.23946966782214307
1643673600,0.44724714352898665,0.17977001200274054,0.0,0.2879418406001634,0.5190760154449917,0.3466681375271893,0.7148799890154964,0.30782105282041555,0.6236159746837701,0.5634696402219502,0.12047474263415192,0.7740578582860909,0.32846860007960815,1.0686916151679366,0.16559307422573422
1646092800,1.403031131837028,0.511779332302344,0.0785764111869819,0.19782443965565202,0.7434709197281246,0.29533953179478656,0.985775756808017,0.16116847561948094,0.9012384303867461,0.6964091660656805,0.12999630175846874,0.8818837995333413,0.40218558245830427,1.073508678100079,0.16046987484745676
1648771200,0.9209058218375805,0.31417641250944034,0.07860271422849467,0.16839520958083826,0.5736787706340384,0.06933457494411023,0.46010521281683414,0.1209609368370435,0.7612753564512618,1.1312623226050302,0.12993737407232522,0.8359485423559231,0.20097379007816013,0.9495941088385816,0.17054710883425375
1651363200,1.0637968684103063,0.44891432990383984,0.07856577541051663,0.04944241961574164,0.5122297312750146,0.2950733135297572,0.844250453809806,0.2616957072707113,1.1461226216964204,0.916395284684015,0.12013131398641198,1.016439323319213,0.32737282468780826,1.1058051495148966,0.21484155198299387
1654041600,1.241682253621019,0.403132579681626,0.07852135222938933,0.4353973709957161,0.523087365863824,0.3453209061162676,0.6088668629294858,0.12082711909113171,0.673201847061476,0.7945064021042474,0.1200072512271308,0.6922874318133768,0.3863266567204061,0.9672519141913378,0.22691765828261237
1656633600,0.8031834024563321,0.28636719424653434,0.15681403698617644,0.0988768872864783,0.5412289535394572,0.27133043743358065,0.7477369846313381,0.24618077160217833,1.0286021901455542,0.9124501796654744,0.1295703090929527,0.9768897763979836,0.2821910310881837,0.815804218466061,0.17016364880956228
1659312000,1.0611499769389654,0.6256286182981367,0.0,0.3165460817954186,0.7276909953039317,0.4543624907083666,0.6066742318191363,0.13557146393833194,0.8788436042775983,0.3642669536568135,0.1294133440682048,0.8656692406288097,0.2669568004761629,0.918823431675937,0.22640744885353253
1661990400,1.0337929398795758,0.13384207002744866,0.1564031675057799,0.049500393624764195,0.7619799688975756,0.13740835055921846,0.9505003196986795,0.29615834982399003,0.7252981364881096,0.9365722906619495,0.1196310242653653,0.7088264118362699,0.23726214830915984,0.7975161723258617,0.1278943134507219
1664582400,0.9159078395451039,0.7797792493743111,0.0,0.16744215385126893,0.49182557368125585,0.3163033999195326,0.8353687230340198,0.11025163931729193,0.6157582186671743,1.3114489778687166,0.17684231343939533,0.7893357403890155,0.25883864930679934,0.786610718898134,0.20123648374732805
1667260800,0.9254023812580554,0.3116952316704183,0.15640184078770222,0.19580294785080088,0.5273430662079854,0.34359105528967093,0.5838042749502367,0.24515511989882738,0.9497422891602121,0.6622232761208284,0.07167366899719278,0.9352585363029082,0.3106400058775909,0.8780932738487037,0.16445445313779122
1669852800,1.0047518927247745,0.7033174971089297,0.0,0.0976832102803995,0.7388738843736483,0.20149222584520343,0.8602850659357993,0.2449305303820102,0.491867901740421,0.6895830990519775,0.10506341324604411,0.900696759966523,0.14770700769246742,1.105004744324168,0.15199201359747536
1672531200,0.6596196079607561,0.26753423491677797,0.1565960396097635,0.0978320724704797,0.5855790019624336,0.2522962088682187,0.5929118464556284,0.17015930586089148,0.9033927069978989,0.776838827360145,0.10524138800787815,0.7930771554867149,0.23694932386588638,0.9830653114597616,0.09102043311436771
