month,ratio_quantity.27D,ratio_quantity.36J,ratio_quantity.36L,ratio_quantity.42D,ratio_quantity.52R,ratio_quantity.70F,ratio_quantity.71E,ratio_quantity.72Q,ratio_quantity.78H,ratio_quantity.84H,ratio_quantity.91Q,ratio_quantity.92A,ratio_quantity.92G,ratio_quantity.93C,ratio_quantity.97R
1575158400,1.063224575063365,1.0907171074750643,0.28640531753325243,0.9705971317969952,0.38312822480186287,0.552458612058654,2.0815466892269563,0.43231068175835236,0.033370379647099234,0.5227035985781182,2.299641140206411,2.0856620222026563,1.209465416663616,0.4589552820304765,1.5240469604879503
1577836800,1.002773567592194,0.9335528934351363,0.23709278584591142,1.3159413799271082,0.5414381538417091,0.5286331010113533,1.9042775056139047,0.268408839921343,0.03334732379065111,0.998416340816396,1.9858929688337454,1.713225953886961,1.5397211999123244,0.43326242415142524,1.4680611004940933
1580515200,0.7904503704159506,0.8674149539306262,0.20866695839945043,1.233547894108521,0.2253751206288135,0.6994615530990295,1.8338020092041325,0.30516964505688793,0.03336569420671247,0.42859174034109443,1.8082408767547107,1.521549508274562,0.8143781782389231,0.3348053447756076,1.4036119346507183
1583020800,1.1079564756246598,1.1291172385506683,0.34251048544992474,1.157655502836825,0.43548580949595844,0.6564293540209375,2.081224302075967,0.5372157384922096,0.033263784964595984,0.7417289446508228,2.030464973715285,2.0357700798467175,1.2818420331373797,0.4248374310436728,1.4388162553317614
1585699200,1.3259336328565634,0.8407720018508913,0.23439944511145885,1.200117054062082,0.38316353243639456,0.6564392838795563,1.9764675263904687,0.37286595130297695,0.07321995012593951,0.9041630251769346,2.1168802835440306,1.4844027376373532,0.9614995355153699,0.4281142783239721,1.420131707395424
1588291200,0.7551562083632266,0.9400532715637979,0.4331750024659249,1.305280718617372,0.3260829349351232,0.6628315813091387,1.9635480274474915,0.32002373332819,0.0332797730382496,0.5337518722186108,1.8540775457123897,1.5380142145921512,0.9283782159385763,0.28992494410162206,1.0797057416267941
1590969600,0.8565634588063175,0.7501004975155297,0.16353406678360136,1.107953344712672,0.41265063032034976,0.6681330556780611,1.9000024166811413,0.393377667086294,0.033274115691021795,0.7911108095965491,2.1307158794965533,1.589676601348151,1.198475893775962,0.3559266709161472,1.6662957269718164
1593561600,1.0669589382838418,0.8486660878506096,0.4560281709046555,1.1353694601867095,0.2832704470854554,0.33963278246652817,1.856374602279593,0.2884699850256463,0.07326890689814973,0.5815693595327674,1.886607577314049,1.7187076326998019,1.0818531207545403,0.4753890475709767,1.1928129000465995
1596240000,0.788636144313087,0.8578209188436092,0.10276719854037264,0.9232428419641161,0.45731556233743975,0.7618062203730634,1.7639347927844493,0.3808109337333447,0.03328811380860694,0.7446546279779027,1.8686353727422138,1.6803119551912162,0.6796872002874118,0.3033989633981911,1.3446932857978953
1598918400,0.8824323359682121,0.9798773864819101,0.26355875759626624,1.1180071867393069,0.27450838846880893,0.27496812129254783,1.9075383351553723,0.32583302596197306,0.07320884525202213,0.8483963517573302,1.74218066103138,1.8164641504316767,1.1703830342998847,0.368847478807823,1.4941514597888994
1601510400,0.8219197947416621,0.988343584302113,0.1119090810839231,1.1664629821088308,0.38861390791317924,0.7309234000101527,1.720040335766644,0.32051568621616533,0.07308292353956522,0.5327310137145607,1.9895102692337598,1.2829071356506152,1.070091971877469,0.40062968898495044,1.1527527301578806
1604188800,0.9513179989057792,0.7751945452484439,0.2488758603526817,1.0208435156257238,0.3312843604424545,0.4156661532304036,1.7484341582012477,0.3289906562170228,0.0732067536985196,0.7307469074688959,1.8181168192573427,1.730966934677633,0.6513838632128836,0.4332278494172047,1.7426945150615043
1606780800,0.8856366617252176,1.0718851659783246,0.2409477739791039,0.5929913064829592,0.3791964983430529,0.6904054575438626,2.106917437181829,0.34496480261836204,0.073144267604064,0.7683320884320676,2.013179532085658,1.6618123646022909,0.9756835334842038,0.34040992511485546,1.1544469556135026
1609459200,1.1478697474596722,0.6842356198808635,0.20080318825316426,0.8821649160004259,0.19698952808525197,0.4035473428648503,1.9932223859317986,0.2634415422410547,0.033223040795307635,0.37044924402187523,1.7564313782308358,1.3055253102126272,0.9480936134281182,0.4444614129271336,1.4580947560884336
1612137600,0.7598872173262329,0.9073041794897256,0.14957503284305268,0.9338354288674863,0.33217666317977423,0.514772628257598,1.113757514703225,0.3485360871944564,0.07315074865387361,0.7515536667078065,1.6755093089358124,1.3419524142567956,0.8200204494102532,0.302750034380394,0.918821665642013
1614556800,1.0616142597165426,0.8570920317508068,0.2494362824855844,0.7365658550114988,0.22127375295836008,0.6772747684597228,1.9637506627841823,0.21880887303591143,0.10625139402183426,0.751187578960177,1.9200521982582308,1.552013248837553,0.8689409544083584,0.26444482066241726,1.570077684319982
1617235200,0.8915510323433684,0.7331539904488837,0.16518202518802189,0.8312015742760519,0.3032836360276936,0.5018600702074829,1.7241163683536982,0.42662008328239226,0.07299705137691836,0.36173519954741107,2.0019987125363023,1.4473211701323923,0.7141028004165906,0.4264134186275133,1.1338270159025798
1619827200,0.8956374488836959,0.9473530600082049,0.2274651916295013,0.5915987369712682,0.14925686414254707,0.3730560344969327,1.6103321083077755,0.26309868925968827,0.03312080804556161,0.7528667944332006,1.6308889278458956,1.551736416377993,0.7189902218956895,0.40365668733538135,1.3976914758936136
1622505600,0.7193436890592426,0.7735378902676677,0.09675594120056158,0.6619028696757172,0.2983067488440411,0.5874980872728947,1.6218221391323935,0.31774586013628114,0.0728021275615819,0.5047682336371228,1.9082897324738448,1.7069986033882858,0.9204114076381448,0.3003170322422471,1.3292689411743834
1625097600,0.7454265776414735,0.8479276715462745,0.21740654284591876,1.2770131209903604,0.2747139284442945,0.47109787145698095,1.7291162505934965,0.2988069890516611,0.07279531268255457,0.6680757280927143,1.692427826188835,1.1018672829411276,0.7725610173973795,0.3829375590716204,1.1783104692885056
1627776000,0.8532779607509827,0.601104944118497,0.17580886854067804,0.7960174052997642,0.1739521157512735,0.3953319427383229,1.4772071737832364,0.35860360951301384,0.03301129007455616,0.6022672851096215,1.9398785080074847,1.8819863786781141,0.788286082249057,0.3321913446035508,1.3388760292253987
1630454400,0.5685716666877123,0.5608652341631931,0.22900638294283163,0.6231338067809773,0.25588000558923824,0.6262067240900251,1.567305789435585,0.22983480841891285,0.032954353936065266,0.7170722646465769,1.660073630302048,1.1172160217267977,0.9834040050016326,0.41843760316888245,1.3269652220817236
1633046400,0.8366015399701904,0.8239860340213592,0.13037791830094628,0.9798209512524461,0.28228275183408824,0.4748201403585974,1.4199982781359455,0.27409966087129684,0.0329180491103441,0.4008772811463521,1.784432596356782,1.2012431172929303,0.6277252474587122,0.33887147335423184,1.5045390549986462
1635724800,0.5141175469321524,0.9304302691037035,0.24168186302248468,0.8432242858684497,0.200551945255815,0.39421205359572453,1.5384558872071716,0.49661871546619685,0.03292367873615066,0.8094071743347246,1.7257514934619156,1.5006632479211903,0.7476805772650633,0.3630197356534226,1.063514816563151
1638316800,0.9469864150591717,0.897258417836111,0.19775402759926308,0.7849043754702094,0.19557440054743624,0.4864136422491817,1.6309333772963952,0.1876455425693188,0.03291633596166543,0.4085806327360012,1.653640836358081,1.248965641401795,1.0470131602383919,0.38048193402090325,1.8258738033026114
1640995200,0.7932404765288299,0.5606385789465561,0.07753999425343289,0.7709043078764145,0.2770588335291261,0.42876908850554507,1.3477386614817346,0.29461264853415053,0.06590582842238896,0.8852705248654734,1.663018778731562,1.479232781991314,0.7532694919844853,0.30112871050752843,1.0273298666822
1643673600,0.5783713307972369,0.9643962996774014,0.1703946535256333,0.42828305424274227,0.10513249032821055,0.4694574526239067,1.374584238917698,0.20338153382343627,0.08833707186237937,0.4857673614822732,1.3722956687429644,1.1032189904357346,0.665585637378841,0.37051065519387005,1.5559731136105288
1646092800,0.8276983110119609,0.6088213608984331,0.15425823327228833,1.1241096985523182,0.29557354228837934,0.4515882315308487,1.5482500630255482,0.31745741332611693,0.06574975966871256,0.6187180886252228,2.286124191426239,1.277293019068984,0.8661866640542965,0.2505163048921257,1.2995148200890427
1648771200,0.434807880500241,0.698681888738979,0.067948397138288,0.4066340432159562,0.15256705404939783,0.3703870600666504,1.404966419874468,0.3695047158205929,0.06570096782412509,0.48600831074332984,1.3364508531825623,1.396617197435236,0.5069456481619318,0.26270023456576175,1.3275924887694726
1651363200,0.8679745440181572,0.6323745405895829,0.21597119566756212,0.8794649585013803,0.20014177243212647,0.4105930918573322,1.1799674989855067,0.25997473937039806,0.09839978906584196,0.5715989118316015,1.8619436448668463,1.4809162083077039,1.0339741580475876,0.3021670152032039,1.6092167231614518
1654041600,0.5391845596228706,0.418494105827811,0.0805365736521008,0.5123792479223237,0.1714182789454105,0.4156294785252515,1.3015238225120571,0.13769280515885912,0.032743912540357085,0.3714016868805903,1.4870280109412581,1.237591681691359,0.5771307950743837,0.429769410139538,0.9876078671039241
1656633600,0.49818147588948547,0.9669319824783819,0.1599697951223564,0.7676543350858518,0.1713400613263223,0.3401802203785914,1.3426148122368964,0.30366374509355654,0.0653997442401935,0.7904731822366216,1.6327626790223606,1.2494422621982144,0.6999487663873339,0.23437850860311626,1.1739333441264768
1659312000,0.7042398937725006,0.41750007286449514,0.15977741921542082,0.5593593972407752,0.11893301678819741,0.46639785915456466,1.261107844920269,0.30572329464636744,0.06528577026696059,0.3239115215171615,1.4137801544818183,1.2568070077844586,0.6672712715641839,0.42246156441109506,1.1252843439022209
1661990400,0.7089285184164212,0.8912216741068346,0.16894804991427248,0.5101066109735737,0.11891437233832784,0.3565401599171838,1.371899843315968,0.18657165332918965,0.06519522409229023,0.45711658369138547,1.6900833289856307,1.2558204155796822,0.7097925117495488,0.17610840332403171,1.2835953278282588
1664582400,0.5620896902680788,0.6490668930265734,0.20539212809199275,0.7764783091767637,0.12271732159876417,0.40787358594877343,1.0405820605030727,0.25329745325336755,0.09762758312298565,0.7218126309562839,1.3727584180962504,1.093716878646864,0.6113487798396116,0.330022385482438,1.0941302131318715
1667260800,0.449184175304261,0.5916836447941548,0.08279881219226724,0.8250477444771988,0.226144942634783,0.3560633346790472,1.204082350491637,0.32301719266661866,0.0650793050391858,0.3128337412047182,1.6055169219386325,1.131647752674967,0.6550025928409229,0.35610835519691947,0.6742201913731215
1669852800,0.6910573624014933,0.6922028256843789,0.11638847435991631,0.44872729174102516,0.19278960452774302,0.522281450581461,1.116769186459412,0.23976806789794025,0.06495237468898318,0.9185684548632672,1.6372303185516945,1.182733462408083,0.750339982183898,0.2618495406717563,1.2253712851328182
1672531200,0.42333716501283114,0.5139198120470977,0.16564359684340899,0.7409695458358244,0.17429926460028772,0.2127092662818215,1.2315929947158946,0.18609639030443365,0.06502787994408193,0.41770625838556924,1.365944930047011,0.9589223191318571,0.6631287234085519,0.2681630466620101,0.9460644206174008
